file,class,method,variable,usage
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-admin-travel-service/src/main/java/admintravel/service/AdminTravelServiceImpl.java,admintravel.service.AdminTravelServiceImpl,"updateTravel/2[admintravel.service.TravelInfo,admintravel.service.HttpHeaders]",restTemplate,1
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-admin-travel-service/src/main/java/admintravel/service/AdminTravelServiceImpl.java,admintravel.service.AdminTravelServiceImpl,"getRouteByRouteId/2[java.lang.String,admintravel.service.HttpHeaders]",restTemplate,1
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-admin-travel-service/src/main/java/admintravel/service/AdminTravelServiceImpl.java,admintravel.service.AdminTravelServiceImpl,"addTravel/2[admintravel.service.TravelInfo,admintravel.service.HttpHeaders]",restTemplate,1
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-admin-travel-service/src/main/java/admintravel/service/AdminTravelServiceImpl.java,admintravel.service.AdminTravelServiceImpl,"deleteTravel/2[java.lang.String,admintravel.service.HttpHeaders]",restTemplate,1
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-admin-travel-service/src/main/java/admintravel/service/AdminTravelServiceImpl.java,admintravel.service.AdminTravelServiceImpl,getAllTravels/1[admintravel.service.HttpHeaders],restTemplate,2
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-admin-travel-service/src/main/java/admintravel/service/AdminTravelServiceImpl.java,admintravel.service.AdminTravelServiceImpl,"checkStationsExists/2[java.util.List<java.lang.String>,admintravel.service.HttpHeaders]",restTemplate,1
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-admin-travel-service/src/main/java/admintravel/service/AdminTravelServiceImpl.java,admintravel.service.AdminTravelServiceImpl,"queryTrainTypeByName/2[java.lang.String,admintravel.service.HttpHeaders]",restTemplate,1
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/old-docs/ts-ui-test/src/test/java/TestFlowTwoPay.java,TestFlowTwoPay,testViewOrders/0,driver,3
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/old-docs/ts-ui-test/src/test/java/TestFlowTwoPay.java,TestFlowTwoPay,testViewOrders/0,myOrdersList,4
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/old-docs/ts-ui-test/src/test/java/TestFlowTwoPay.java,TestFlowTwoPay,"login/3[WebDriver,java.lang.String,java.lang.String]",driver,7
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/old-docs/ts-ui-test/src/test/java/TestFlowTwoPay.java,TestFlowTwoPay,tearDown/0,driver,1
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/old-docs/ts-ui-test/src/test/java/TestFlowTwoPay.java,TestFlowTwoPay,testPayOrder/0,myOrdersList,7
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/old-docs/ts-ui-test/src/test/java/TestFlowTwoPay.java,TestFlowTwoPay,testPayOrder/0,driver,6
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/old-docs/ts-ui-test/src/test/java/TestFlowTwoPay.java,TestFlowTwoPay,setUp/0,baseUrl,1
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/old-docs/ts-ui-test/src/test/java/TestFlowTwoPay.java,TestFlowTwoPay,setUp/0,driver,2
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/old-docs/ts-ui-test/src/test/java/TestFlowTwoPay.java,TestFlowTwoPay,testLogin/0,baseUrl,1
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/old-docs/ts-ui-test/src/test/java/TestFlowTwoPay.java,TestFlowTwoPay,testLogin/0,driver,4
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-common/src/main/java/edu/fudan/common/entity/RouteInfo.java,edu.fudan.common.entity.RouteInfo,getDistances/0,distanceList,1
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-common/src/main/java/edu/fudan/common/entity/RouteInfo.java,edu.fudan.common.entity.RouteInfo,getStations/0,stationList,1
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-station-food-service/src/main/java/food/init/InitData.java,food.init.InitData,run/1[java.lang.String[]],service,1
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/old-docs/ts-ui-test/src/test/java/TestServicePayment.java,TestServicePayment,"login/3[WebDriver,java.lang.String,java.lang.String]",driver,7
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/old-docs/ts-ui-test/src/test/java/TestServicePayment.java,TestServicePayment,login/0,baseUrl,1
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/old-docs/ts-ui-test/src/test/java/TestServicePayment.java,TestServicePayment,login/0,driver,4
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/old-docs/ts-ui-test/src/test/java/TestServicePayment.java,TestServicePayment,testPayment/0,baseUrl,1
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/old-docs/ts-ui-test/src/test/java/TestServicePayment.java,TestServicePayment,testPayment/0,driver,9
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/old-docs/ts-ui-test/src/test/java/TestServicePayment.java,TestServicePayment,setUp/0,baseUrl,1
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/old-docs/ts-ui-test/src/test/java/TestServicePayment.java,TestServicePayment,setUp/0,driver,2
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/old-docs/ts-ui-test/src/test/java/TestServicePayment.java,TestServicePayment,tearDown/0,driver,1
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/old-docs/ts-ui-test/src/test/java/TestServicePayment.java,TestServicePayment,testPaymentList/0,driver,2
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-cancel-service/src/main/java/cancel/service/CancelServiceImpl.java,cancel.service.CancelServiceImpl,"getOrderByIdFromOrderOther/2[java.lang.String,cancel.service.HttpHeaders]",restTemplate,1
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-cancel-service/src/main/java/cancel/service/CancelServiceImpl.java,cancel.service.CancelServiceImpl,"cancelFromOrder/2[edu.fudan.common.entity.Order,cancel.service.HttpHeaders]",restTemplate,1
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-cancel-service/src/main/java/cancel/service/CancelServiceImpl.java,cancel.service.CancelServiceImpl,"cancelFromOtherOrder/2[edu.fudan.common.entity.Order,cancel.service.HttpHeaders]",restTemplate,1
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-cancel-service/src/main/java/cancel/service/CancelServiceImpl.java,cancel.service.CancelServiceImpl,"drawbackMoney/3[java.lang.String,java.lang.String,cancel.service.HttpHeaders]",restTemplate,1
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-cancel-service/src/main/java/cancel/service/CancelServiceImpl.java,cancel.service.CancelServiceImpl,"getOrderByIdFromOrder/2[java.lang.String,cancel.service.HttpHeaders]",restTemplate,1
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-cancel-service/src/main/java/cancel/service/CancelServiceImpl.java,cancel.service.CancelServiceImpl,"sendEmail/2[edu.fudan.common.entity.NotifyInfo,cancel.service.HttpHeaders]",restTemplate,1
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-cancel-service/src/main/java/cancel/service/CancelServiceImpl.java,cancel.service.CancelServiceImpl,"calculateRefund/2[java.lang.String,cancel.service.HttpHeaders]",orderStatusCancelNotPermitted,1
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-cancel-service/src/main/java/cancel/service/CancelServiceImpl.java,cancel.service.CancelServiceImpl,"getAccount/2[java.lang.String,cancel.service.HttpHeaders]",restTemplate,1
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-cancel-service/src/main/java/cancel/service/CancelServiceImpl.java,cancel.service.CancelServiceImpl,"cancelOrder/3[java.lang.String,java.lang.String,cancel.service.HttpHeaders]",orderStatusCancelNotPermitted,2
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/old-docs/ts-ui-test/src/test/java/TestServiceSecurity.java,TestServiceSecurity,tearDown/0,driver,1
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/old-docs/ts-ui-test/src/test/java/TestServiceSecurity.java,TestServiceSecurity,testSecurity/0,baseUrl,1
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/old-docs/ts-ui-test/src/test/java/TestServiceSecurity.java,TestServiceSecurity,testSecurity/0,driver,3
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/old-docs/ts-ui-test/src/test/java/TestServiceSecurity.java,TestServiceSecurity,setUp/0,baseUrl,1
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/old-docs/ts-ui-test/src/test/java/TestServiceSecurity.java,TestServiceSecurity,setUp/0,driver,2
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/old-docs/ts-ui-test/src/test/java/TestServiceSecurity.java,TestServiceSecurity,testSecurityCheck/0,driver,4
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-cancel-service/src/test/java/cancel/service/CancelServiceImplTest.java,cancel.service.CancelServiceImplTest,testSendEmail/0,headers,2
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-cancel-service/src/test/java/cancel/service/CancelServiceImplTest.java,cancel.service.CancelServiceImplTest,testSendEmail/0,cancelServiceImpl,1
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-cancel-service/src/test/java/cancel/service/CancelServiceImplTest.java,cancel.service.CancelServiceImplTest,testSendEmail/0,restTemplate,1
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-cancel-service/src/test/java/cancel/service/CancelServiceImplTest.java,cancel.service.CancelServiceImplTest,testCancelOrder1/0,headers,1
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-cancel-service/src/test/java/cancel/service/CancelServiceImplTest.java,cancel.service.CancelServiceImplTest,testCancelOrder1/0,cancelServiceImpl,1
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-cancel-service/src/test/java/cancel/service/CancelServiceImplTest.java,cancel.service.CancelServiceImplTest,testCancelOrder1/0,restTemplate,1
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-cancel-service/src/test/java/cancel/service/CancelServiceImplTest.java,cancel.service.CancelServiceImplTest,testCancelOrder1/0,requestEntity,1
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-cancel-service/src/test/java/cancel/service/CancelServiceImplTest.java,cancel.service.CancelServiceImplTest,testCancelOrder2/0,headers,1
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-cancel-service/src/test/java/cancel/service/CancelServiceImplTest.java,cancel.service.CancelServiceImplTest,testCancelOrder2/0,cancelServiceImpl,1
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-cancel-service/src/test/java/cancel/service/CancelServiceImplTest.java,cancel.service.CancelServiceImplTest,testCancelOrder2/0,restTemplate,2
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-cancel-service/src/test/java/cancel/service/CancelServiceImplTest.java,cancel.service.CancelServiceImplTest,testCancelOrder2/0,requestEntity,2
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-cancel-service/src/test/java/cancel/service/CancelServiceImplTest.java,cancel.service.CancelServiceImplTest,testGetAccount/0,headers,1
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-cancel-service/src/test/java/cancel/service/CancelServiceImplTest.java,cancel.service.CancelServiceImplTest,testGetAccount/0,cancelServiceImpl,1
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-cancel-service/src/test/java/cancel/service/CancelServiceImplTest.java,cancel.service.CancelServiceImplTest,testGetAccount/0,restTemplate,1
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-cancel-service/src/test/java/cancel/service/CancelServiceImplTest.java,cancel.service.CancelServiceImplTest,testGetAccount/0,requestEntity,1
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-cancel-service/src/test/java/cancel/service/CancelServiceImplTest.java,cancel.service.CancelServiceImplTest,testCalculateRefund1/0,headers,1
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-cancel-service/src/test/java/cancel/service/CancelServiceImplTest.java,cancel.service.CancelServiceImplTest,testCalculateRefund1/0,cancelServiceImpl,1
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-cancel-service/src/test/java/cancel/service/CancelServiceImplTest.java,cancel.service.CancelServiceImplTest,testCalculateRefund1/0,restTemplate,1
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-cancel-service/src/test/java/cancel/service/CancelServiceImplTest.java,cancel.service.CancelServiceImplTest,testCalculateRefund1/0,requestEntity,1
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-cancel-service/src/test/java/cancel/service/CancelServiceImplTest.java,cancel.service.CancelServiceImplTest,testCalculateRefund2/0,headers,1
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-cancel-service/src/test/java/cancel/service/CancelServiceImplTest.java,cancel.service.CancelServiceImplTest,testCalculateRefund2/0,cancelServiceImpl,1
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-cancel-service/src/test/java/cancel/service/CancelServiceImplTest.java,cancel.service.CancelServiceImplTest,testCalculateRefund2/0,restTemplate,2
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-cancel-service/src/test/java/cancel/service/CancelServiceImplTest.java,cancel.service.CancelServiceImplTest,testCalculateRefund2/0,requestEntity,2
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-cancel-service/src/test/java/cancel/service/CancelServiceImplTest.java,cancel.service.CancelServiceImplTest,testDrawbackMoney/0,headers,1
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-cancel-service/src/test/java/cancel/service/CancelServiceImplTest.java,cancel.service.CancelServiceImplTest,testDrawbackMoney/0,cancelServiceImpl,1
