file,class,method,constructor,line,cbo,cboModified,fanin,fanout,wmc,rfc,loc,returnsQty,variablesQty,parametersQty,methodsInvokedQty,methodsInvokedLocalQty,methodsInvokedIndirectLocalQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,hasJavaDoc
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-train-service/src/test/java/train/controller/TrainControllerTest.java,train.controller.TrainControllerTest,testQuery1/0,false,130,5,2,0,2,1,16,7,0,2,0,16,0,0,0,0,0,0,2,0,2,0,0,0,0,0,11,1,0,false
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-train-service/src/test/java/train/controller/TrainControllerTest.java,train.controller.TrainControllerTest,testDelete1/0,false,112,4,2,0,2,1,15,5,0,1,0,15,0,0,0,0,0,0,2,1,1,0,0,0,0,0,10,1,0,false
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-train-service/src/test/java/train/controller/TrainControllerTest.java,train.controller.TrainControllerTest,testCreate1/0,false,49,5,3,0,3,1,17,7,0,3,0,17,0,0,0,0,0,0,2,1,3,0,0,0,0,0,14,1,0,false
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-train-service/src/test/java/train/controller/TrainControllerTest.java,train.controller.TrainControllerTest,testHome/0,false,42,1,0,0,0,1,7,3,0,0,0,7,0,0,0,0,0,0,2,0,0,0,0,0,0,0,10,1,0,false
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-train-service/src/test/java/train/controller/TrainControllerTest.java,train.controller.TrainControllerTest,testRetrieve2/0,false,80,5,2,0,2,1,16,6,0,2,0,16,0,0,0,0,0,0,2,0,2,0,0,0,0,0,11,1,0,false
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-train-service/src/test/java/train/controller/TrainControllerTest.java,train.controller.TrainControllerTest,testUpdate2/0,false,101,5,3,0,3,1,17,7,0,3,0,17,0,0,0,0,0,0,2,1,3,0,0,0,0,0,18,1,0,false
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-train-service/src/test/java/train/controller/TrainControllerTest.java,train.controller.TrainControllerTest,testCreate2/0,false,60,5,2,0,2,1,18,7,0,3,0,18,0,0,0,0,0,0,2,0,3,0,0,0,0,0,15,1,0,false
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-train-service/src/test/java/train/controller/TrainControllerTest.java,train.controller.TrainControllerTest,testQuery2/0,false,141,5,1,0,1,1,15,6,0,2,0,15,0,0,0,0,0,0,2,0,2,0,0,0,0,0,9,1,0,false
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-train-service/src/test/java/train/controller/TrainControllerTest.java,train.controller.TrainControllerTest,setUp/0,false,36,1,0,0,0,1,3,4,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,1,0,false
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-train-service/src/test/java/train/controller/TrainControllerTest.java,train.controller.TrainControllerTest,testUpdate1/0,false,90,5,3,0,3,1,17,7,0,3,0,17,0,0,0,0,0,0,2,1,3,0,0,0,0,0,14,1,0,false
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-train-service/src/test/java/train/controller/TrainControllerTest.java,train.controller.TrainControllerTest,testDelete2/0,false,121,4,2,0,2,1,15,5,0,1,0,15,0,0,0,0,0,0,2,1,1,0,0,0,0,0,15,1,0,false
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-train-service/src/test/java/train/controller/TrainControllerTest.java,train.controller.TrainControllerTest,testRetrieve1/0,false,71,4,2,0,2,1,15,5,0,1,0,15,0,0,0,0,0,0,2,1,1,0,0,0,0,0,17,1,0,false
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-admin-travel-service/src/main/java/admintravel/service/AdminTravelServiceImpl.java,admintravel.service.AdminTravelServiceImpl,"checkTravelInfo/2[admintravel.service.TravelInfo,admintravel.service.HttpHeaders]",false,187,6,5,2,3,7,15,32,5,7,2,15,3,4,0,3,0,1,4,5,7,0,1,0,0,0,26,1,1,false
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-admin-travel-service/src/main/java/admintravel/service/AdminTravelServiceImpl.java,admintravel.service.AdminTravelServiceImpl,"updateTravel/2[admintravel.service.TravelInfo,admintravel.service.HttpHeaders]",false,124,6,4,2,2,5,8,26,3,8,2,8,2,5,0,4,0,0,8,5,10,2,1,0,0,0,25,1,2,false
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-admin-travel-service/src/main/java/admintravel/service/AdminTravelServiceImpl.java,admintravel.service.AdminTravelServiceImpl,"getRouteByRouteId/2[java.lang.String,admintravel.service.HttpHeaders]",false,270,6,2,1,1,2,9,15,2,4,2,9,1,1,0,1,0,0,5,1,4,1,1,0,0,0,21,2,3,false
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-admin-travel-service/src/main/java/admintravel/service/AdminTravelServiceImpl.java,admintravel.service.AdminTravelServiceImpl,getServiceUrl/1[java.lang.String],false,37,0,7,7,0,1,0,3,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,5,2,0,false
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-admin-travel-service/src/main/java/admintravel/service/AdminTravelServiceImpl.java,admintravel.service.AdminTravelServiceImpl,"addTravel/2[admintravel.service.TravelInfo,admintravel.service.HttpHeaders]",false,88,6,6,4,2,5,9,28,3,8,2,9,2,5,0,4,0,0,8,6,9,2,1,0,0,0,25,1,2,false
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-admin-travel-service/src/main/java/admintravel/service/AdminTravelServiceImpl.java,admintravel.service.AdminTravelServiceImpl,"deleteTravel/2[java.lang.String,admintravel.service.HttpHeaders]",false,159,5,3,2,1,4,7,21,2,6,2,7,1,1,0,3,0,0,8,4,8,2,1,0,0,0,24,1,2,false
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-admin-travel-service/src/main/java/admintravel/service/AdminTravelServiceImpl.java,admintravel.service.AdminTravelServiceImpl,getAllTravels/1[admintravel.service.HttpHeaders],false,42,7,3,2,1,3,9,35,1,10,1,9,1,1,0,2,0,0,9,2,11,2,1,2,0,0,31,1,5,false
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-admin-travel-service/src/main/java/admintravel/service/AdminTravelServiceImpl.java,admintravel.service.AdminTravelServiceImpl,"checkStationsExists/2[java.util.List<java.lang.String>,admintravel.service.HttpHeaders]",false,229,5,2,1,1,5,11,21,3,6,2,11,1,1,1,2,0,0,5,4,6,1,2,0,0,0,25,1,1,false
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-admin-travel-service/src/main/java/admintravel/service/AdminTravelServiceImpl.java,admintravel.service.AdminTravelServiceImpl,"queryTrainTypeByName/2[java.lang.String,admintravel.service.HttpHeaders]",false,256,6,2,1,1,1,6,8,1,4,2,6,1,1,0,0,0,0,3,0,4,1,0,0,0,0,24,1,1,false
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/old-docs/ts-ui-test/src/test/java/TestFlowTwoPay.java,TestFlowTwoPay,testViewOrders/0,false,56,1,0,0,0,3,10,11,0,0,0,10,0,0,0,0,0,0,6,3,1,0,1,0,0,0,19,1,0,false
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/old-docs/ts-ui-test/src/test/java/TestFlowTwoPay.java,TestFlowTwoPay,"login/3[WebDriver,java.lang.String,java.lang.String]",false,16,1,1,1,0,1,5,8,0,0,3,5,0,0,0,0,0,0,6,0,0,0,0,0,0,0,5,9,0,false
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/old-docs/ts-ui-test/src/test/java/TestFlowTwoPay.java,TestFlowTwoPay,tearDown/0,false,109,1,0,0,0,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/old-docs/ts-ui-test/src/test/java/TestFlowTwoPay.java,TestFlowTwoPay,testPayOrder/0,false,70,2,0,0,0,7,17,29,0,11,0,17,0,0,1,2,0,0,20,3,12,1,2,0,0,0,34,1,0,false
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/old-docs/ts-ui-test/src/test/java/TestFlowTwoPay.java,TestFlowTwoPay,setUp/0,false,25,2,0,0,0,1,4,6,0,0,0,4,0,0,0,0,0,0,3,1,2,0,0,0,0,0,11,1,0,false
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/old-docs/ts-ui-test/src/test/java/TestFlowTwoPay.java,TestFlowTwoPay,testLogin/0,false,33,2,1,0,1,3,11,13,0,3,0,11,1,1,0,0,0,0,11,1,3,3,2,0,0,0,13,1,0,false
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-common/src/main/java/edu/fudan/common/entity/RouteInfo.java,edu.fudan.common.entity.RouteInfo,getDistances/0,false,34,0,0,0,0,1,2,4,1,1,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,1,0,false
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-common/src/main/java/edu/fudan/common/entity/RouteInfo.java,edu.fudan.common.entity.RouteInfo,getStations/0,false,29,0,0,0,0,1,2,4,1,1,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,1,0,false
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-station-food-service/src/main/java/food/init/InitData.java,food.init.InitData,run/1[java.lang.String[]],false,28,3,3,0,3,4,22,31,0,4,1,22,1,1,1,1,1,0,9,7,10,0,3,0,0,0,21,1,2,false
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-station-food-service/src/main/java/food/init/InitData.java,food.init.InitData,toFoodList/1[java.lang.String],false,89,1,2,1,1,2,6,13,1,5,1,6,0,0,1,0,0,0,3,3,5,0,1,0,0,0,8,2,1,false
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/old-docs/ts-ui-test/src/test/java/TestServicePayment.java,TestServicePayment,"login/3[WebDriver,java.lang.String,java.lang.String]",false,16,1,1,1,0,1,5,8,0,0,3,5,0,0,0,0,0,0,6,0,0,0,0,0,0,0,5,9,0,false
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/old-docs/ts-ui-test/src/test/java/TestServicePayment.java,TestServicePayment,login/0,false,32,2,1,0,1,3,11,13,0,3,0,11,1,1,0,0,0,0,11,1,3,3,2,0,0,0,12,1,0,false
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/old-docs/ts-ui-test/src/test/java/TestServicePayment.java,TestServicePayment,testPayment/0,false,56,1,0,0,0,2,11,15,0,1,0,11,0,0,0,0,0,0,17,1,1,2,1,0,0,0,20,1,0,false
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/old-docs/ts-ui-test/src/test/java/TestServicePayment.java,TestServicePayment,setUp/0,false,25,2,0,0,0,1,4,6,0,0,0,4,0,0,0,0,0,0,3,1,2,0,0,0,0,0,11,1,0,false
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/old-docs/ts-ui-test/src/test/java/TestServicePayment.java,TestServicePayment,tearDown/0,false,87,1,0,0,0,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/old-docs/ts-ui-test/src/test/java/TestServicePayment.java,TestServicePayment,testPaymentList/0,false,75,2,0,0,0,3,10,8,0,1,0,10,0,0,0,0,0,0,5,3,1,0,1,0,0,0,16,1,0,false
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-cancel-service/src/main/java/cancel/service/CancelServiceImpl.java,cancel.service.CancelServiceImpl,"getOrderByIdFromOrderOther/2[java.lang.String,cancel.service.HttpHeaders]",false,322,7,4,2,2,1,5,10,1,4,2,5,2,1,0,0,0,0,3,0,4,1,0,1,0,0,22,2,1,false
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-cancel-service/src/main/java/cancel/service/CancelServiceImpl.java,cancel.service.CancelServiceImpl,"cancelFromOrder/2[edu.fudan.common.entity.Order,cancel.service.HttpHeaders]",false,238,7,4,1,3,1,7,9,1,4,2,7,2,1,0,0,0,0,3,0,4,1,0,0,0,0,21,2,1,false
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-cancel-service/src/main/java/cancel/service/CancelServiceImpl.java,cancel.service.CancelServiceImpl,"cancelFromOtherOrder/2[edu.fudan.common.entity.Order,cancel.service.HttpHeaders]",false,263,7,4,1,3,1,7,9,1,4,2,7,2,1,0,0,0,0,3,0,4,1,0,0,0,0,22,2,1,false
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-cancel-service/src/main/java/cancel/service/CancelServiceImpl.java,cancel.service.CancelServiceImpl,getAuthorizationHeadersFrom/1[cancel.service.HttpHeaders],false,254,1,7,7,0,2,3,7,1,1,1,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,7,9,0,false
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-cancel-service/src/main/java/cancel/service/CancelServiceImpl.java,cancel.service.CancelServiceImpl,"drawbackMoney/3[java.lang.String,java.lang.String,cancel.service.HttpHeaders]",false,278,5,4,2,2,2,6,9,1,5,3,6,2,1,0,1,0,0,4,1,5,1,0,0,0,0,26,1,1,false
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-cancel-service/src/main/java/cancel/service/CancelServiceImpl.java,cancel.service.CancelServiceImpl,"getOrderByIdFromOrder/2[java.lang.String,cancel.service.HttpHeaders]",false,308,7,4,2,2,1,5,10,1,4,2,5,2,1,0,0,0,0,3,0,4,1,0,1,0,0,21,2,1,false
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-cancel-service/src/main/java/cancel/service/CancelServiceImpl.java,cancel.service.CancelServiceImpl,"sendEmail/2[edu.fudan.common.entity.NotifyInfo,cancel.service.HttpHeaders]",false,143,5,3,1,2,1,5,8,1,4,2,5,2,1,0,0,0,0,3,0,4,1,0,0,0,0,22,1,1,false
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-cancel-service/src/main/java/cancel/service/CancelServiceImpl.java,cancel.service.CancelServiceImpl,"calculateRefund/2[java.lang.String,cancel.service.HttpHeaders]",false,157,5,6,2,4,9,9,44,7,4,2,9,3,3,0,8,0,0,15,9,4,0,4,0,0,0,19,1,7,false
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-cancel-service/src/main/java/cancel/service/CancelServiceImpl.java,cancel.service.CancelServiceImpl,"getAccount/2[java.lang.String,cancel.service.HttpHeaders]",false,294,7,4,2,2,1,5,10,1,4,2,5,2,1,0,0,0,0,3,0,4,1,0,1,0,0,22,1,1,false
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-cancel-service/src/main/java/cancel/service/CancelServiceImpl.java,cancel.service.CancelServiceImpl,getServiceUrl/1[java.lang.String],false,41,0,7,7,0,1,0,3,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,5,2,0,false
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-cancel-service/src/main/java/cancel/service/CancelServiceImpl.java,cancel.service.CancelServiceImpl,calculateRefund/1[edu.fudan.common.entity.Order],false,200,3,4,2,2,3,15,32,3,14,1,15,0,0,0,1,0,0,8,1,14,1,1,0,0,0,27,2,5,false
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-cancel-service/src/main/java/cancel/service/CancelServiceImpl.java,cancel.service.CancelServiceImpl,"cancelOrder/3[java.lang.String,java.lang.String,cancel.service.HttpHeaders]",false,46,8,12,2,10,14,37,80,8,12,3,37,7,7,0,11,0,0,20,13,12,1,5,0,0,0,36,1,14,false
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-travel2-service/src/main/java/travel2/entity/Travel.java,travel2.entity.Travel,Travel/0,true,23,0,2,2,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,false
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/old-docs/ts-ui-test/src/test/java/TestServiceSecurity.java,TestServiceSecurity,tearDown/0,false,51,1,0,0,0,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/old-docs/ts-ui-test/src/test/java/TestServiceSecurity.java,TestServiceSecurity,testSecurity/0,false,25,3,1,0,1,3,12,12,0,1,0,12,1,1,0,0,0,0,5,3,1,1,1,0,0,0,13,1,0,false
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/old-docs/ts-ui-test/src/test/java/TestServiceSecurity.java,TestServiceSecurity,setUp/0,false,18,2,0,0,0,1,4,6,0,0,0,4,0,0,0,0,0,0,3,1,2,0,0,0,0,0,11,1,0,false
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/old-docs/ts-ui-test/src/test/java/TestServiceSecurity.java,TestServiceSecurity,testSecurityCheck/0,false,38,0,1,1,0,2,11,10,0,1,0,11,0,0,0,0,0,0,9,1,1,1,1,0,0,0,12,1,0,false
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-cancel-service/src/test/java/cancel/service/CancelServiceImplTest.java,cancel.service.CancelServiceImplTest,testSendEmail/0,false,81,5,2,0,2,1,5,8,0,4,0,5,0,0,0,0,0,0,1,0,4,0,0,0,0,0,18,1,0,false
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-cancel-service/src/test/java/cancel/service/CancelServiceImplTest.java,cancel.service.CancelServiceImplTest,setUp/0,false,33,1,0,0,0,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,false
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-cancel-service/src/test/java/cancel/service/CancelServiceImplTest.java,cancel.service.CancelServiceImplTest,testCancelOrder1/0,false,38,6,2,0,2,1,6,11,0,4,0,6,0,0,0,0,0,0,5,3,4,1,0,1,0,0,15,1,0,false
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-cancel-service/src/test/java/cancel/service/CancelServiceImplTest.java,cancel.service.CancelServiceImplTest,testCancelOrder2/0,false,55,6,2,0,2,1,6,16,0,6,0,6,0,0,0,0,0,0,7,4,6,2,0,2,0,0,20,1,0,false
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-cancel-service/src/test/java/cancel/service/CancelServiceImplTest.java,cancel.service.CancelServiceImplTest,testGetAccount/0,false,151,6,2,0,2,1,5,9,0,3,0,5,0,0,0,0,0,0,3,0,3,1,0,1,0,0,13,1,0,false
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-cancel-service/src/test/java/cancel/service/CancelServiceImplTest.java,cancel.service.CancelServiceImplTest,testCalculateRefund1/0,false,95,6,2,0,2,1,6,11,0,4,0,6,0,0,0,0,0,0,4,3,4,1,0,1,0,0,17,1,0,false
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-cancel-service/src/test/java/cancel/service/CancelServiceImplTest.java,cancel.service.CancelServiceImplTest,testCalculateRefund2/0,false,112,6,2,0,2,1,6,16,0,6,0,6,0,0,0,0,0,0,6,4,6,2,0,2,0,0,21,1,0,false
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-cancel-service/src/test/java/cancel/service/CancelServiceImplTest.java,cancel.service.CancelServiceImplTest,testDrawbackMoney/0,false,138,4,1,0,1,1,5,7,0,3,0,5,0,0,0,0,0,0,6,1,3,1,0,0,0,0,16,1,0,false
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-food-delivery-service/src/main/java/food_delivery/service/FoodDeliveryService.java,food_delivery.service.FoodDeliveryService,"updateTripId/2[food_delivery.entity.TripOrderInfo,food_delivery.service.HttpHeaders]",false,22,3,2,2,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,false
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-food-delivery-service/src/main/java/food_delivery/service/FoodDeliveryService.java,food_delivery.service.FoodDeliveryService,getAllFoodDeliveryOrders/1[food_delivery.service.HttpHeaders],false,18,2,2,2,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,false
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-food-delivery-service/src/main/java/food_delivery/service/FoodDeliveryService.java,food_delivery.service.FoodDeliveryService,"getFoodDeliveryOrderById/2[java.lang.String,food_delivery.service.HttpHeaders]",false,16,2,2,2,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,false
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-food-delivery-service/src/main/java/food_delivery/service/FoodDeliveryService.java,food_delivery.service.FoodDeliveryService,"deleteFoodDeliveryOrder/2[java.lang.String,food_delivery.service.HttpHeaders]",false,14,2,2,2,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,false
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-food-delivery-service/src/main/java/food_delivery/service/FoodDeliveryService.java,food_delivery.service.FoodDeliveryService,"getFoodDeliveryOrderByStoreId/2[java.lang.String,food_delivery.service.HttpHeaders]",false,20,2,2,2,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,false
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-food-delivery-service/src/main/java/food_delivery/service/FoodDeliveryService.java,food_delivery.service.FoodDeliveryService,"updateDeliveryTime/2[food_delivery.entity.DeliveryInfo,food_delivery.service.HttpHeaders]",false,26,3,2,2,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,false
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-food-delivery-service/src/main/java/food_delivery/service/FoodDeliveryService.java,food_delivery.service.FoodDeliveryService,"createFoodDeliveryOrder/2[food_delivery.entity.FoodDeliveryOrder,food_delivery.service.HttpHeaders]",false,12,3,2,2,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,false
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-food-delivery-service/src/main/java/food_delivery/service/FoodDeliveryService.java,food_delivery.service.FoodDeliveryService,"updateSeatNo/2[food_delivery.entity.SeatInfo,food_delivery.service.HttpHeaders]",false,24,3,2,2,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,false
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/old-docs/Json2Shiviz/src/main/java/org/services/analysis/AggregateEachCase.java,org.services.analysis.AggregateEachCase,getListFiles/1[java.lang.Object],false,65,1,3,2,1,6,9,24,2,5,1,9,1,0,1,0,0,0,1,1,7,0,3,0,0,0,13,10,0,false
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/old-docs/Json2Shiviz/src/main/java/org/services/analysis/AggregateEachCase.java,org.services.analysis.AggregateEachCase,main/1[java.lang.String[]],false,11,1,2,0,2,6,16,35,0,16,1,16,2,1,4,1,1,1,3,3,17,0,5,0,0,0,39,9,0,false
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/old-docs/Json2Shiviz/src/main/java/org/services/analysis/AggregateEachCase.java,org.services.analysis.AggregateEachCase,getTestCaseDirList/1[java.lang.String],false,52,0,1,1,0,3,3,10,1,5,1,3,0,0,1,0,0,0,0,1,5,0,2,0,0,0,13,10,0,false
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-wait-order-service/src/main/java/waitorder/entity/WaitListOrderStatus.java,waitorder.entity.WaitListOrderStatus,getName/0,false,45,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-wait-order-service/src/main/java/waitorder/entity/WaitListOrderStatus.java,waitorder.entity.WaitListOrderStatus,getNameByCode/1[int],false,49,1,3,0,3,3,3,9,2,1,1,3,0,0,1,1,0,0,0,1,1,0,2,0,0,0,9,9,0,false
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-wait-order-service/src/main/java/waitorder/entity/WaitListOrderStatus.java,waitorder.entity.WaitListOrderStatus,"WaitListOrderStatus/2[int,java.lang.String]",true,36,0,0,0,0,1,0,4,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,6,0,0,false
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-wait-order-service/src/main/java/waitorder/entity/WaitListOrderStatus.java,waitorder.entity.WaitListOrderStatus,getCode/0,false,41,0,3,3,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
